0.000000000000000000e+00,-2.225113000000000102e+04,-2.817479000000000087e+04,-1.800684999999999854e+04,-1.600404000000000087e+04
4.000000189989805222e-03,-2.220544650436197480e+04,-2.813768650436197640e+04,-1.796078650436197495e+04,-1.596097650436197728e+04
8.000000147148966789e-03,-2.223695922105068530e+04,-2.815454922105068545e+04,-1.799185922105068312e+04,-1.597645922105068530e+04
1.200000010430812836e-02,-2.220203208525389346e+04,-2.812368208525389491e+04,-1.795713208525389200e+04,-1.595389208525389404e+04
1.600000006146728992e-02,-2.225268190854708882e+04,-2.817691190854708839e+04,-1.800301190854708693e+04,-1.601074190854709013e+04
2.000000001862645149e-02,-2.220642429483028900e+04,-2.813384429483028725e+04,-1.796114429483029016e+04,-1.597616429483028696e+04
2.399999997578561306e-02,-2.220391410681384150e+04,-2.814229410681384252e+04,-1.796053410681384048e+04,-1.598375410681384164e+04
2.800000016577541828e-02,-2.219725516221691942e+04,-2.812711516221691636e+04,-1.795736516221691636e+04,-1.597596516221692036e+04
3.200000012293457985e-02,-2.221121113238418548e+04,-2.813996113238418548e+04,-1.797523113238418591e+04,-1.598815113238418598e+04
3.600000008009374142e-02,-2.221823029549543571e+04,-2.814608029549543789e+04,-1.798138029549543717e+04,-1.598873029549543571e+04
4.000000003725290298e-02,-2.222609112945010929e+04,-2.814846112945010827e+04,-1.799082112945010886e+04,-1.598696112945011009e+04
4.399999999441206455e-02,-2.215731741955192774e+04,-2.809641741955192629e+04,-1.792910741955192498e+04,-1.592967741955192469e+04
4.800000018440186977e-02,-2.224588595989529495e+04,-2.817893595989529422e+04,-1.801953595989529640e+04,-1.602292595989529582e+04
5.200000014156103134e-02,-2.219753404018721267e+04,-2.812533404018721558e+04,-1.796799404018721543e+04,-1.596494404018721434e+04
5.600000009872019291e-02,-2.228205258147722998e+04,-2.821252258147722750e+04,-1.804931258147722838e+04,-1.605184258147722721e+04
6.000000005587935448e-02,-2.220802886836040489e+04,-2.813420886836040518e+04,-1.797261886836040503e+04,-1.597352886836040489e+04
6.400000001303851604e-02,-2.221675970586852054e+04,-2.815556970586852185e+04,-1.798439970586852360e+04,-1.599078970586852120e+04
6.799999997019767761e-02,-2.222419886697505717e+04,-2.815004886697505572e+04,-1.798926886697505688e+04,-1.599541886697505652e+04
7.200000016018748283e-02,-2.224115484130742334e+04,-2.816342484130742378e+04,-1.800464484130742494e+04,-1.600751484130742756e+04
7.600000011734664440e-02,-2.224718589292838806e+04,-2.817050589292838777e+04,-1.800543589292838806e+04,-1.601454589292838682e+04
